z_{reio} 	 sigma_8 	 n_{eff} 	 f_{UV} 	 F(z=3.0) 	 F(z=3.2) 	 F(z=3.4) 	 F(z=3.6) 	 F(z=3.8) 	 F(z=4.0) 	 F(z=4.2) 	 F(z=4.6) 	 F(z=5.0) 	 F(z=5.4) 	 T_0(z=3.0) 	 T_0(z=3.2) 	 T_0(z=3.4) 	 T_0(z=3.6) 	 T_0(z=3.8) 	 T_0(z=4.0) 	 T_0(z=4.2) 	 T_0(z=4.6) 	 T_0(z=5.0) 	 T_0(z=5.4) 	 slope(z=3.0) 	 slope(z=3.2) 	 slope(z=3.4) 	 slope(z=3.6) 	 slope(z=3.8) 	 slope(z=4.0) 	 slope(z=4.2) 	 slope(z=4.6) 	 slope(z=5.0) 	 slope(z=5.4) 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.5000037359 	 2.4210922817 	 2.1678409209 	 1.8479627894 	 1.5903824609 	 1.3794925402 	 1.2043636291 	 0.8675299996 	 0.5897540070 	 0.3954750785 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.6024724289 	 2.5408556036 	 2.2953668473 	 1.9757085166 	 1.7182922836 	 1.5074999916 	 1.3323819383 	 0.9950168668 	 0.7148666811 	 0.5150230524 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.7091440270 	 2.6665437238 	 2.4303952021 	 2.1122845605 	 1.8564918389 	 1.6473881535 	 1.4740097168 	 1.1412400414 	 0.8665244038 	 0.6707091400 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.7091440270 	 2.6665437238 	 2.4303952021 	 2.1122845605 	 1.8564918389 	 1.6473881535 	 1.4740097168 	 1.1412400414 	 0.8665244038 	 0.6707091400 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.7091440270 	 2.6665437238 	 2.4303952021 	 2.1122845605 	 1.8564918389 	 1.6473881535 	 1.4740097168 	 1.1412400414 	 0.8665244038 	 0.6707091400 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.7091440270 	 2.6665437238 	 2.4303952021 	 2.1122845605 	 1.8564918389 	 1.6473881535 	 1.4740097168 	 1.1412400414 	 0.8665244038 	 0.6707091400 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.7091440270 	 2.6665437238 	 2.4303952021 	 2.1122845605 	 1.8564918389 	 1.6473881535 	 1.4740097168 	 1.1412400414 	 0.8665244038 	 0.6707091400 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.7091440270 	 2.6665437238 	 2.4303952021 	 2.1122845605 	 1.8564918389 	 1.6473881535 	 1.4740097168 	 1.1412400414 	 0.8665244038 	 0.6707091400 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.7091440270 	 2.6665437238 	 2.4303952021 	 2.1122845605 	 1.8564918389 	 1.6473881535 	 1.4740097168 	 1.1412400414 	 0.8665244038 	 0.6707091400 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.7091440270 	 2.6665437238 	 2.4303952021 	 2.1122845605 	 1.8564918389 	 1.6473881535 	 1.4740097168 	 1.1412400414 	 0.8665244038 	 0.6707091400 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.7091440270 	 2.6665437238 	 2.4303952021 	 2.1122845605 	 1.8564918389 	 1.6473881535 	 1.4740097168 	 1.1412400414 	 0.8665244038 	 0.6707091400 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.8201866463 	 2.7984469966 	 2.5733713702 	 2.2583002812 	 2.0058049949 	 1.8002559747 	 1.6306889401 	 1.3089508420 	 1.0503528032 	 0.8734616693 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.8201866463 	 2.7984469966 	 2.5733713702 	 2.2583002812 	 2.0058049949 	 1.8002559747 	 1.6306889401 	 1.3089508420 	 1.0503528032 	 0.8734616693 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.8201866463 	 2.7984469966 	 2.5733713702 	 2.2583002812 	 2.0058049949 	 1.8002559747 	 1.6306889401 	 1.3089508420 	 1.0503528032 	 0.8734616693 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.8201866463 	 2.7984469966 	 2.5733713702 	 2.2583002812 	 2.0058049949 	 1.8002559747 	 1.6306889401 	 1.3089508420 	 1.0503528032 	 0.8734616693 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.8201866463 	 2.7984469966 	 2.5733713702 	 2.2583002812 	 2.0058049949 	 1.8002559747 	 1.6306889401 	 1.3089508420 	 1.0503528032 	 0.8734616693 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.8201866463 	 2.7984469966 	 2.5733713702 	 2.2583002812 	 2.0058049949 	 1.8002559747 	 1.6306889401 	 1.3089508420 	 1.0503528032 	 0.8734616693 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.8201866463 	 2.7984469966 	 2.5733713702 	 2.2583002812 	 2.0058049949 	 1.8002559747 	 1.6306889401 	 1.3089508420 	 1.0503528032 	 0.8734616693 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.8201866463 	 2.7984469966 	 2.5733713702 	 2.2583002812 	 2.0058049949 	 1.8002559747 	 1.6306889401 	 1.3089508420 	 1.0503528032 	 0.8734616693 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.8201866463 	 2.7984469966 	 2.5733713702 	 2.2583002812 	 2.0058049949 	 1.8002559747 	 1.6306889401 	 1.3089508420 	 1.0503528032 	 0.8734616693 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.9357796109 	 2.9368753948 	 2.7247522548 	 2.4144119132 	 2.1671280098 	 1.9673096188 	 1.8040269477 	 1.5013038857 	 1.2731809796 	 1.1374949575 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.9357796109 	 2.9368753948 	 2.7247522548 	 2.4144119132 	 2.1671280098 	 1.9673096188 	 1.8040269477 	 1.5013038857 	 1.2731809796 	 1.1374949575 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.9357796109 	 2.9368753948 	 2.7247522548 	 2.4144119132 	 2.1671280098 	 1.9673096188 	 1.8040269477 	 1.5013038857 	 1.2731809796 	 1.1374949575 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.9357796109 	 2.9368753948 	 2.7247522548 	 2.4144119132 	 2.1671280098 	 1.9673096188 	 1.8040269477 	 1.5013038857 	 1.2731809796 	 1.1374949575 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.9357796109 	 2.9368753948 	 2.7247522548 	 2.4144119132 	 2.1671280098 	 1.9673096188 	 1.8040269477 	 1.5013038857 	 1.2731809796 	 1.1374949575 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.9357796109 	 2.9368753948 	 2.7247522548 	 2.4144119132 	 2.1671280098 	 1.9673096188 	 1.8040269477 	 1.5013038857 	 1.2731809796 	 1.1374949575 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.9357796109 	 2.9368753948 	 2.7247522548 	 2.4144119132 	 2.1671280098 	 1.9673096188 	 1.8040269477 	 1.5013038857 	 1.2731809796 	 1.1374949575 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.9357796109 	 2.9368753948 	 2.7247522548 	 2.4144119132 	 2.1671280098 	 1.9673096188 	 1.8040269477 	 1.5013038857 	 1.2731809796 	 1.1374949575 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.9357796109 	 2.9368753948 	 2.7247522548 	 2.4144119132 	 2.1671280098 	 1.9673096188 	 1.8040269477 	 1.5013038857 	 1.2731809796 	 1.1374949575 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.0000037359 	 1.9368753948 	 1.7342704330 	 1.4783731160 	 1.2723073476 	 1.1035926920 	 0.9634909033 	 0.6940260504 	 0.4718015902 	 0.3163799518 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.0000037359 	 1.9368753948 	 1.7342704330 	 1.4783731160 	 1.2723073476 	 1.1035926920 	 0.9634909033 	 0.6940260504 	 0.4718015902 	 0.3163799518 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.0000037359 	 1.9368753948 	 1.7342704330 	 1.4783731160 	 1.2723073476 	 1.1035926920 	 0.9634909033 	 0.6940260504 	 0.4718015902 	 0.3163799518 	 0.3717721250 	 0.3687008693 	 0.3650898582 	 0.3606815349 	 0.3566458103 	 0.3543718858 	 0.3544795313 	 0.3647810987 	 0.3779914565 	 0.3844893546 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.0000037359 	 1.9368753948 	 1.7342704330 	 1.4783731160 	 1.2723073476 	 1.1035926920 	 0.9634909033 	 0.6940260504 	 0.4718015902 	 0.3163799518 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.0000037359 	 1.9368753948 	 1.7342704330 	 1.4783731160 	 1.2723073476 	 1.1035926920 	 0.9634909033 	 0.6940260504 	 0.4718015902 	 0.3163799518 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.3643104504 	 1.3487196567 	 1.3313593107 	 1.3119330861 	 1.2907004900 	 1.2701515156 	 1.2553448648 	 1.2615580886 	 1.3071845620 	 1.3373740520 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.0000037359 	 1.9368753948 	 1.7342704330 	 1.4783731160 	 1.2723073476 	 1.1035926920 	 0.9634909033 	 0.6940260504 	 0.4718015902 	 0.3163799518 	 0.5560717410 	 0.5543077926 	 0.5519034501 	 0.5487751313 	 0.5453785710 	 0.5432071723 	 0.5424419685 	 0.5484265596 	 0.5581658821 	 0.5642841070 	 1.5823949197 	 1.5687778587 	 1.5540000582 	 1.5373134481 	 1.5189355436 	 1.5012923600 	 1.4882299769 	 1.4928383595 	 1.5323047524 	 1.5594009974 
1.1250000000 	 0.8290000000 	 -3.8456666667 	 0.0000000000 	 2.0000037359 	 1.9368753948 	 1.7342704330 	 1.4783731160 	 1.2723073476 	 1.1035926920 	 0.9634909033 	 0.6940260504 	 0.4718015902 	 0.3163799518 	 0.7408408661 	 0.7406214907 	 0.7403635613 	 0.7400486811 	 0.7397604150 	 0.7395979918 	 0.7396056808 	 0.7403415070 	 0.7412851040 	 0.7417492396 	 1.0246926971 	 1.0051181719 	 0.9838750836 	 0.9598880816 	 0.9334698439 	 0.9081077675 	 0.8893305918 	 0.8959551417 	 0.9526880816 	 0.9916389337 
